"Key","Value"done 
 
 
"[ 1.0099945 -0.6399994  1.0200043]","[array([ 0.87000275, -1.1500015 ,  0.41999817], dtype=float32), 30.056915]"done 
 
 
"[ 0.31999207 -1.4099998   0.56999207]","[array([ 0.3600006 , -0.95000076, -1.1900024 ], dtype=float32), 71.38061]"done 
 
 
"[ 0.6800003  -1.0900002  -0.73999786]","[array([-1.420002  , -0.5299988 ,  0.14999771], dtype=float32), 102.76398]"done 
 
 
"[-1.4100037  -0.1800003  -0.47000122]","[array([ 1.3700027 , -0.70000076,  0.20000029], dtype=float32), 144.8744]"done 
 
 
"[0.8899994  1.2000046  0.00999451]","[array([-1.409996  , -0.5       , -0.27999878], dtype=float32), 144.78]"done 
 
 
"[-0.76999664  0.3899994  -1.2599945 ]","[array([-0.3100052,  1.4099998, -0.5      ], dtype=float32), 52.558144]"done 
 
 
"[1.300003   0.54000854 0.6199951 ]","[array([-1.3800011 , -0.4399948 , -0.52999115], dtype=float32), 174.17674]"done 
 
 
"[ 0.21000004 -1.5000001  -0.19999695]","[array([-1.46      , -0.30999994, -0.11999512], dtype=float32), 85.42682]"done 
 
 
"[-0.20999908 -1.0799942  -0.98999786]","[array([-0.30999756, -1.1399994 ,  0.94999695], dtype=float32), 80.875916]"done 
 
 
"[ 0.97999954 -0.9700012  -0.62000275]","[array([ 1.1399994 , -0.98999786,  0.33999634], dtype=float32), 37.08103]"done 
 
 
"[ 1.4599991  -0.16999817 -0.5       ]","[array([-1.1200027 ,  0.9700012 ,  0.29000092], dtype=float32), 146.07907]"done 
 
 
"[-0.86999893 -0.34000397  1.2200012 ]","[array([ 1.220005  , -0.7999954 ,  0.47000122], dtype=float32), 95.26231]"done 
 
 
"[-1.1200027   0.9700012   0.29000092]","[array([ 1.4599991 , -0.16999817, -0.5       ], dtype=float32), 146.07907]"done 
 
 
"[ 0.2599945  -1.3099976  -0.66999817]","[array([-1.0200043 ,  0.58000183,  0.8699951 ], dtype=float32), 137.4503]"done 
 
 
"[-0.37999916  1.          1.0299988 ]","[array([ 1.0699997, -0.38     , -0.9799957], dtype=float32), 143.73833]"done 
 
 
"[-0.44000006  1.1500015   0.9000015 ]","[array([ 0.7299957, -1.3699951,  0.       ], dtype=float32), 143.23651]"done 
 
 
"[-0.08000183 -1.2399902  -0.83000183]","[array([-0.80000305, -1.0800018 ,  0.69999695], dtype=float32), 68.70973]"done 
 
 
"[-0.7800007  0.6100006  1.199997 ]","[array([-1.0400009,  0.8299999,  0.6199875], dtype=float32), 25.492329]"done 
 
 
"[ 0.05000305  1.4799995  -0.3199997 ]","[array([ 0.31999207, -1.4099998 ,  0.56999207], dtype=float32), 163.12558]"done 
 
 
"[ 0.37000084  0.04000092 -1.4699936 ]","[array([ 0.8500004 ,  0.19999695, -1.2599945 ], dtype=float32), 20.689114]"done 
 
 
"[-0.62000084  1.199997    0.62999725]","[array([-1.46      , -0.30999994, -0.11999512], dtype=float32), 78.16752]"done 
 
 
"[ 0.3600006  -0.95000076 -1.1900024 ]","[array([-0.91999817,  0.07999992,  1.2000046 ], dtype=float32), 140.76875]"done 
 
 
