"Key","Value"done 
"[2.1247907  0.13440067 1.3127981 ] or [-0.5415907  1.7231983 -1.2279973]","[array([-1.232905 , -0.3020327, -1.6638001], dtype=float32), 61.36652]"done 
 
 
"[ 2.0124006  -0.31030607 -1.1207094 ] or [-1.8880006  -0.22959806 -1.3569102 ]","[array([-1.7867851, -0.6168929, -0.5229227], dtype=float32), 22.784334]"done 
 
 
"[-0.87929064 -1.8440984  -0.27150044] or [0.36330423 1.8983867  0.14310272]","[array([0.5711976, 1.6106799, 0.6409943], dtype=float32), 18.385612]"done 
 
 
"[ 1.3736899  -0.11650449  1.5738068 ] or [ 0.23009628  1.101993   -1.8725929 ]","[array([ 0.33509108, -0.9113853 , -1.7226002 ], dtype=float32), 57.860126]"done 
 
 
"[-0.5582042  1.694098  -1.5212979] or [2.2557087  0.03769794 0.65230405]","[array([1.5744075 , 0.06961989, 1.2023975 ], dtype=float32), 21.261457]"done 
 
 
"[ 0.780813 -1.438604  2.020904] or [-2.1254785  -1.5581009  -0.43469125]","[array([ 0.33889982,  1.5094095 , -1.8258104 ], dtype=float32), 110.88311]"done 
 
 
"[1.6740634 0.4282164 1.2377023] or [ 0.48467588 -0.6522103  -2.023081  ]","[array([-0.5565914 , -0.77239996, -1.9085088 ], dtype=float32), 28.274515]"done 
 
 
"[-1.4912989 -1.0502995  1.2150006] or [-0.00500429  1.4396989  -1.4930998 ]","[array([-0.17830867, -2.0788922 ,  0.50590384], dtype=float32), 49.36996]"done 
 
 
"[ 1.5704132 -1.6991057  0.6932982] or [-2.2801888 -1.0052047  1.0766985]","[array([ 1.62851   ,  0.27849323, -1.262703  ], dtype=float32), 76.07334]"done 
 
 
"[-0.759203   1.5642006  1.029908 ] or [ 0.66040045 -0.89280534 -1.731291  ]","[array([-0.7815131,  0.5627164,  2.0295107], dtype=float32), 38.276817]"done 
 
 
"[ 1.4104042  -1.0754164  -0.90880144] or [-1.7155949  -0.07981002  1.1949896 ]","[array([ 1.034498  , -1.7754968 , -0.51850224], dtype=float32), 24.617651]"done 
 
 
"[ 1.62851     0.27849323 -1.262703  ] or [-1.7948982   0.72270393  0.7022994 ]","[array([ 1.9409935,  0.4022113, -0.1102902], dtype=float32), 34.25462]"done 
 
 
"[-0.1967932 -1.9117925 -1.288192 ] or [ 1.0551054 -0.6552838  2.0796041]","[array([-0.0666039, -1.8007858, -1.594002 ], dtype=float32), 8.2172365]"done 
 
 
"[-2.16363    -0.47619772 -0.309372  ] or [ 1.4009808 -0.7333998 -1.809789 ]","[array([ 1.5369968 , -0.08798999, -1.2010857 ], dtype=float32), 20.640263]"done 
 
 
"[-0.66020036  1.7610059  -0.9593965 ] or [ 0.40079412 -1.9159915  -1.0344034 ]","[array([-0.7292829 , -0.27018324,  1.8473043 ], dtype=float32), 112.3227]"done 
 
 
"[ 1.6482223e+00  1.6159425e-03 -1.4049804e+00] or [-2.0913875  -0.01731128 -0.53818053]","[array([ 1.6291895 ,  0.24720675, -1.3961874 ], dtype=float32), 6.5313783]"done 
 
 
"[0.5970104  0.70079195 1.4331186 ] or [-0.98698324 -0.5551976  -1.8035879 ]","[array([0.07410681, 1.3740993 , 1.6731056 ], dtype=float32), 22.666832]"done 
 
 
"[-0.0666039 -1.8007858 -1.594002 ] or [ 0.41900063 -1.0804002   2.1311872 ]","[array([-0.75498676, -1.2055987 ,  1.6850871 ], dtype=float32), 31.166636]"done 
 
 
"[-1.6399194  -1.13631     0.40279734] or [1.1420947 1.1133027 1.5744023]","[array([2.109795  , 1.1614056 , 0.03599422], dtype=float32), 45.859367]"done 
 
 
"[ 0.70699626  1.6792969  -0.9771981 ] or [-0.02090649 -2.067505   -0.01748276]","[array([-0.61610866, -1.9950016 , -1.2405075 ], dtype=float32), 34.0809]"done 
 
 
"[1.5744075  0.06961989 1.2023975 ] or [-1.3944067   0.80640364 -1.1227989 ]","[array([-0.5582042,  1.694098 , -1.5212979], dtype=float32), 33.17977]"done 
 
 
"[-1.6965094 -0.6557935  1.0619906] or [-0.09560299  0.9317015  -2.0839112 ]","[array([ 2.0065963, -0.3613981,  1.0697969], dtype=float32), 114.76044]"done 
 
 
"[ 1.8771935  -0.6875948  -0.67001104] or [-1.3716044   1.3292112  -0.37320164]","[array([ 1.4426906, -1.0397987,  0.8282976], dtype=float32), 46.09882]"done 
 
 
"[ 2.0990844   0.9314924  -0.27659908] or [-0.22843006 -2.2692192   0.01621173]","[array([-0.06620326, -1.6785066 ,  1.374003  ], dtype=float32), 39.00503]"done 
 
 
"[ 1.5369968  -0.08798999 -1.2010857 ] or [-2.0558949  -0.34689778  0.2964245 ]","[array([-2.16363   , -0.47619772, -0.309372  ], dtype=float32), 16.288286]"done 
 
 
"[-1.7459874e+00  1.9100308e-04  1.2527962e+00] or [ 0.22591287  0.48550552 -1.9547968 ]","[array([-1.2000052 , -0.27099743,  1.1660109 ], dtype=float32), 12.515421]"done 
 
 
"[-1.1116915 -1.2335906 -1.1957958] or [0.23650336 1.764402   0.8378107 ]","[array([1.194199 , 1.2658101, 0.8660219], dtype=float32), 32.053135]"done 
 
 
"[ 0.8363982 -2.0196013 -0.2941007] or [0.775398  1.4976081 1.3811011]","[array([-0.869075  ,  1.8749821 , -0.06807315], dtype=float32), 63.087566]"done 
 
 
"[ 1.5331938  -0.91510344 -1.0974962 ] or [-1.0559968  1.5557952  0.7706011]","[array([ 0.7861917, -1.4242758,  1.5419843], dtype=float32), 79.99201]"done 
 
 
"[ 0.64710486 -1.3441031   1.6557097 ] or [-2.517093    0.6300952   0.21350494]","[array([ 0.20398325, -2.316001  ,  0.5820017 ], dtype=float32), 38.008053]"done 
 
 
"[-1.7864333  -0.27850157  0.62561035] or [ 2.0303025  -1.0595059  -0.06819254]","[array([-1.8271178,  1.017329 ,  0.2966178], dtype=float32), 38.414635]"done 
 
 
"[-0.06620326 -1.6785066   1.374003  ] or [-0.18970576  2.1326969   0.6702063 ]","[array([ 2.0990844 ,  0.9314924 , -0.27659908], dtype=float32), 74.31475]"done 
 
 
"[-1.7921748   0.04979931 -1.7365911 ] or [-0.9072908  0.1974929  2.0689056]","[array([-1.0559862 , -1.8483722 , -0.12389743], dtype=float32), 67.74647]"done 
 
 
"[-0.5565914  -0.77239996 -1.9085088 ] or [1.4118168 0.6751975 1.1686935]","[array([2.1309013 , 0.25780714, 0.8426034 ], dtype=float32), 22.292215]"done 
 
 
"[ 1.9409935  0.4022113 -0.1102902] or [-1.8979185   0.24360292  0.914113  ]","[array([ 1.62851   ,  0.27849323, -1.262703  ], dtype=float32), 34.25462]"done 
 
 
"[ 1.5185196  -1.5927082   0.24577796] or [ 0.41392267  1.6265068  -1.7488065 ]","[array([ 0.34219947, -0.68909687, -2.061185  ], dtype=float32), 60.50672]"done 
 
 
"[ 0.1276046 -1.7279127 -1.2284051] or [-0.3097097 -0.0601137  2.1712012]","[array([-0.87140054, -1.8685822 , -0.41878587], dtype=float32), 35.6285]"done 
 
 
"[-0.6970004  1.6063844 -1.3839002] or [1.4565866  0.25728035 1.4905992 ]","[array([-1.232905 , -0.3020327, -1.6638001], dtype=float32), 55.03551]"done 
 
 
"[ 1.6849742   0.9500026  -0.75999635] or [-1.1176003  -1.6408828   0.27261376]","[array([ 1.493012  , -0.98639923,  0.09340038], dtype=float32), 66.11894]"done 
 
 
"[ 1.0777967   1.4268007  -0.90270627] or [ 0.14840674 -1.3237919   1.6787937 ]","[array([-1.4262693 , -0.45802653,  1.3527138 ], dtype=float32), 51.957756]"done 
 
 
"[-0.28189397  2.044622   -0.9634293 ] or [ 0.6990942  -1.7654816  -0.35462487]","[array([ 0.86599433, -1.7839887 , -0.2619797 ], dtype=float32), 5.2218714]"done 
 
 
"[-0.01511312 -0.35439852 -1.9177802 ] or [1.44449    0.05401728 1.6810279 ]","[array([-1.3881947 , -0.29818794, -1.7034186 ], dtype=float32), 38.314606]"done 
 
 
"[-1.4262693  -0.45802653  1.3527138 ] or [ 0.06683719  0.86930054 -2.0751667 ]","[array([ 1.6291895 ,  0.24720675, -1.3961874 ], dtype=float32), 48.502804]"done 
 
 
"[ 1.034498   -1.7754968  -0.51850224] or [-2.2654915  -0.05090165 -0.21590126]","[array([-1.7864333 , -0.27850157,  0.62561035], dtype=float32), 25.638416]"done 
 
 
"[ 1.3725955 -1.1087933 -1.3690977] or [-0.30210185  2.082901    0.14520168]","[array([-0.24649954, -1.5246061 , -1.3024006 ], dtype=float32), 45.982674]"done 
 
 
"[-1.7229993  -0.1656009  -0.75539947] or [ 1.9628851  -0.18860173  0.74929386]","[array([-0.66020036,  1.7610059 , -0.9593965 ], dtype=float32), 66.80226]"done 
 
 
"[-0.05871034 -1.5233834   1.3892794 ] or [0.6479959  2.140476   0.09248877]","[array([0.93431103, 0.66530305, 1.702498  ], dtype=float32), 61.57838]"done 
 
 
"[ 1.7495996   0.68278825 -0.9400049 ] or [-1.0915009   0.25999954  1.6799865 ]","[array([-1.7236035 ,  0.8342046 , -0.43739617], dtype=float32), 69.90446]"done 
 
 
"[-0.30830222 -2.3513117  -0.16380152] or [ 1.2366035  1.1570989 -1.0766027]","[array([-0.5808988, -1.354197 ,  2.0053952], dtype=float32), 59.135147]"done 
 
 
"[-1.0503006 -1.4075999 -1.4160087] or [-0.91979414  0.305403    2.0924888 ]","[array([-0.87140054, -1.8685822 , -0.41878587], dtype=float32), 29.317387]"done 
 
 
"[0.5711976 1.6106799 0.6409943] or [-0.03420728 -2.1321046  -0.36150205]","[array([-1.4438044, -1.0973047,  1.0308014], dtype=float32), 63.45323]"done 
 
 
"[ 0.99690074  1.4462904  -1.5867989 ] or [-0.7171073  0.5267991  1.7882013]","[array([2.1309013 , 0.25780714, 0.8426034 ], dtype=float32), 77.729]"done 
 
 
"[-1.4438044 -1.0973047  1.0308014] or [-0.49730107  2.4231079   0.44920242]","[array([0.5711976, 1.6106799, 0.6409943], dtype=float32), 31.638462]"done 
 
 
"[-0.87140054 -1.8685822  -0.41878587] or [-0.75199556  1.7248422   1.1769239 ]","[array([-1.0503006, -1.4075999, -1.4160087], dtype=float32), 29.317387]"done 
 
 
"[-0.20041382  0.2779913  -2.15202   ] or [-1.3796208 -0.7056949  1.3577893]","[array([ 1.493012  , -0.98639923,  0.09340038], dtype=float32), 101.4394]"done 
 
 
"[ 0.7861917 -1.4242758  1.5419843] or [ 0.57317257  0.6078104  -1.8081076 ]","[array([ 1.5331938 , -0.91510344, -1.0974962 ], dtype=float32), 56.45207]"done 
 
 
"[-0.869075    1.8749821  -0.06807315] or [-0.2973777 -1.8616161 -1.3422046]","[array([ 0.8363982, -2.0196013, -0.2941007], dtype=float32), 40.076588]"done 
 
 
"[-0.188102   1.6641895 -1.3488986] or [ 1.4930929  -1.1527946   0.79580206]","[array([ 0.932099 , -0.4074999, -2.315899 ], dtype=float32), 65.32976]"done 
 
 
"[-1.6502111  0.9397103  0.7632059] or [ 1.5763936 -1.1073893  0.5922061]","[array([ 1.3725955, -1.1087933, -1.3690977], dtype=float32), 55.014915]"done 
 
 
"[ 0.7255991 -1.6549106  1.0216929] or [-0.69459695  1.8778967   0.05969393]","[array([ 4.5800114e-01,  2.0610061e+00, -3.4347177e-06], dtype=float32), 32.86667]"done 
 
 
"[-0.62260574 -2.3911977  -0.17399478] or [-1.0559986  1.1250166  1.2591138]","[array([-1.4102125 , -1.8128175 ,  0.06670008], dtype=float32), 23.956724]"done 
 
 
"[-1.0382969 -1.7870963 -0.4302984] or [-0.57399726  2.108983   -0.6219989 ]","[array([-0.38350004, -2.1252904 , -0.05489776], dtype=float32), 22.290812]"done 
 
 
"[-1.3539277 -1.1865115 -1.4222975] or [ 2.141703   -0.42509827  0.25079975]","[array([-1.6399194 , -1.13631   ,  0.40279734], dtype=float32), 50.096184]"done 
 
 
"[-1.0257096   1.9842012   0.11730191] or [ 1.3858044 -0.8822998 -1.1861978]","[array([-0.58300185, -0.9348899 ,  1.6016853 ], dtype=float32), 104.23364]"done 
 
 
"[-0.00950871  0.43251768 -2.0160034 ] or [ 0.05110566 -1.165175    1.5544041 ]","[array([-1.5669112 ,  0.75820637, -1.2789943 ], dtype=float32), 49.011883]"done 
 
 
"[ 0.34219947 -0.68909687 -2.061185  ] or [0.23459506 1.2463107  1.5124125 ]","[array([ 1.5185196 , -1.5927082 ,  0.24577796], dtype=float32), 76.82256]"done 
 
 
"[-0.02859605  0.20929293 -1.8927897 ] or [-1.2079906e-03  1.6357949e+00  1.5476168e+00]","[array([ 0.66471136, -0.7060976 ,  2.031218  ], dtype=float32), 66.9109]"done 
 
 
"[1.9907031  0.65600055 0.08250552] or [-0.7678969 -1.7787032  1.210298 ]","[array([-0.7292829 , -0.27018324,  1.8473043 ], dtype=float32), 44.30915]"done 
 
 
"[-1.751014    0.84470415 -0.21210504] or [ 1.7905822  -0.81319034 -0.55340576]","[array([0.07410681, 1.3740993 , 1.6731056 ], dtype=float32), 80.81745]"done 
 
 
"[ 0.66471136 -0.7060976   2.031218  ] or [ 1.2731977  -0.36150205 -1.8399006 ]","[array([-0.02859605,  0.20929293, -1.8927897 ], dtype=float32), 38.664692]"done 
 
 
"[-0.5007191   1.7885015  -0.88669527] or [-0.7468072 -1.0488985  1.6423149]","[array([-0.68181103,  1.4875917 , -1.3414202 ], dtype=float32), 15.744405]"done 
 
 
"[1.3017101  0.39620373 1.4534148 ] or [ 0.1567176  0.3731112 -2.1199846]","[array([-0.61610866, -1.9950016 , -1.2405075 ], dtype=float32), 70.044586]"done 
 
 
"[-0.61610866 -1.9950016  -1.2405075 ] or [-1.321094   0.4742002  1.7305031]","[array([1.3017101 , 0.39620373, 1.4534148 ], dtype=float32), 77.19326]"done 
 
 
"[ 1.493012   -0.98639923  0.09340038] or [-1.2674879   1.7547904  -0.04969686]","[array([-0.20041382,  0.2779913 , -2.15202   ], dtype=float32), 79.636635]"done 
 
 
"[0.93431103 0.66530305 1.702498  ] or [-1.2398956 -0.6728982 -1.108504 ]","[array([-0.05871034, -1.5233834 ,  1.3892794 ], dtype=float32), 72.16398]"done 
 
 
"[ 1.3909053  -0.48439166  1.1516217 ] or [-0.6060881   0.04099646 -2.1904542 ]","[array([-1.6531827,  0.5071995, -1.093987 ], dtype=float32), 42.68638]"done 
 
 
"[-1.1989952  1.4103034  1.1575062] or [-1.0739019 -1.1350018 -1.456403 ]","[array([-0.5007191 ,  1.7885015 , -0.88669527], dtype=float32), 62.18895]"done 
 
 
"[-0.70789784  2.1584     -0.6959023 ] or [-1.3548942 -0.9143808  1.7330946]","[array([ 0.37430012,  2.0096993 , -0.96830624], dtype=float32), 27.959995]"done 
 
 
"[ 2.0065963 -0.3613981  1.0697969] or [-1.272193   -1.5607868  -0.57139355]","[array([1.3935122 , 1.6457016 , 0.66109747], dtype=float32), 55.937965]"done 
 
 
"[1.1299853  0.03199948 2.1377945 ] or [ 1.081491   0.5429926 -1.7199142]","[array([0.9101896 , 1.613994  , 0.78539884], dtype=float32), 55.463486]"done 
 
 
"[-0.68181103  1.4875917  -1.3414202 ] or [-0.96282226 -1.7534068   0.21460289]","[array([-0.5007191 ,  1.7885015 , -0.88669527], dtype=float32), 15.744405]"done 
 
 
"[-0.98248863 -1.8647038  -0.28119516] or [ 0.092099   1.9807068 -0.9699919]","[array([-0.66859996, -1.895381  ,  0.8182998 ], dtype=float32), 30.858578]"done 
 
 
"[-1.4102125  -1.8128175   0.06670008] or [-0.48859847  1.9747077  -0.11210292]","[array([-0.62260574, -2.3911977 , -0.17399478], dtype=float32), 23.956724]"done 
 
 
"[-1.2000052  -0.27099743  1.1660109 ] or [ 0.88228035  0.20668882 -1.9445934 ]","[array([-1.7459874e+00,  1.9100308e-04,  1.2527962e+00], dtype=float32), 12.515421]"done 
 
 
"[ 1.0136087  -1.6904044   0.16660228] or [-2.111804    0.36960083 -0.49620077]","[array([-1.5669112 ,  0.75820637, -1.2789943 ], dtype=float32), 27.30202]"done 
 
 
"[1.194199  1.2658101 0.8660219] or [-0.37850335 -0.45671842 -2.180194  ]","[array([-1.1116915, -1.2335906, -1.1957958], dtype=float32), 39.038807]"done 
 
 
"[-1.9021921  -0.29260707  1.19461   ] or [-0.20398003  0.24541192 -2.1014981 ]","[array([-0.7292829 , -0.27018324,  1.8473043 ], dtype=float32), 35.999893]"done 
 
 
"[ 0.33509108 -0.9113853  -1.7226002 ] or [ 0.08880576 -1.1915963   1.9979007 ]","[array([ 0.932099 , -0.4074999, -2.315899 ], dtype=float32), 20.889908]"done 
 
 
"[-0.24649954 -1.5246061  -1.3024006 ] or [0.8686016  1.7608064  0.63620293]","[array([-0.9323055, -1.1189046, -1.3880131], dtype=float32), 22.92702]"done 
 
 
"[ 1.702698   1.0671023 -0.6051996] or [-1.1275918 -0.2861957  1.5521078]","[array([ 1.6368009,  1.1078817, -0.9256004], dtype=float32), 8.542541]"done 
 
 
"[ 1.3948989  -0.42480236  1.9186187 ] or [ 0.46691364  2.0138955  -0.79518753]","[array([-0.58300185, -0.9348899 ,  1.6016853 ], dtype=float32), 55.44914]"done 
 
 
"[-1.0559862  -1.8483722  -0.12389743] or [ 0.1749013  1.2493424 -1.7871999]","[array([-1.7921748 ,  0.04979931, -1.7365911 ], dtype=float32), 58.507126]"done 
 
 
"[-1.8271178  1.017329   0.2966178] or [ 0.23858309 -1.9717724  -0.89057523]","[array([-1.7864333 , -0.27850157,  0.62561035], dtype=float32), 38.414635]"done 
 
 
"[-1.6531827  0.5071995 -1.093987 ] or [1.408     1.1119943 1.2919974]","[array([ 1.3909053 , -0.48439166,  1.1516217 ], dtype=float32), 45.29844]"done 
 
 
"[ 1.2013894   1.5580058  -0.50959873] or [-1.7591983  -0.28289258  1.1199048 ]","[array([ 1.6482223e+00,  1.6159425e-03, -1.4049804e+00], dtype=float32), 52.185574]"done 
 
 
"[-1.7236035   0.8342046  -0.43739617] or [1.5673993  0.37969995 1.3766961 ]","[array([ 1.7495996 ,  0.68278825, -0.9400049 ], dtype=float32), 67.45472]"done 
 
 
"[-0.17830867 -2.0788922   0.50590384] or [ 1.9559016  1.0253016 -0.7259045]","[array([-1.4912989, -1.0502995,  1.2150006], dtype=float32), 49.36996]"done 
 
 
"[ 0.20398325 -2.316001    0.5820017 ] or [-1.6566056  0.6428901 -1.2663139]","[array([ 0.64710486, -1.3441031 ,  1.6557097 ], dtype=float32), 38.008053]"done 
 
 
"[-0.75498676 -1.2055987   1.6850871 ] or [-0.9763851  1.0295951 -1.4390838]","[array([-0.0666039, -1.8007858, -1.594002 ], dtype=float32), 84.04007]"done 
 
 
"[-0.9323055 -1.1189046 -1.3880131] or [-0.5601003   0.38769808  2.1239982 ]","[array([-0.24649954, -1.5246061 , -1.3024006 ], dtype=float32), 22.92702]"done 
 
 
"[-1.2431169  -0.52420455 -1.6705087 ] or [1.9287827  0.26719368 0.56719226]","[array([0.96930754, 0.53999823, 1.8371882 ], dtype=float32), 45.408916]"done 
 
 
"[0.96930754 0.53999823 1.8371882 ] or [-1.7072905  -1.9979818   0.71879077]","[array([-0.38350004, -2.1252904 , -0.05489776], dtype=float32), 34.314156]"done 
 
 
"[0.9101896  1.613994   0.78539884] or [-1.13101    -1.4364005  -0.63179934]","[array([1.1299853 , 0.03199948, 2.1377945 ], dtype=float32), 55.463486]"done 
 
 
"[0.07410681 1.3740993  1.6731056 ] or [-1.6852827 -0.530298  -1.1862911]","[array([-1.751014  ,  0.84470415, -0.21210504], dtype=float32), 48.55579]"done 
 
 
"[2.109795   1.1614056  0.03599422] or [-0.22780585 -1.8959986  -0.6023978 ]","[array([-1.6399194 , -1.13631   ,  0.40279734], dtype=float32), 55.89291]"done 
 
 
"[1.3935122  1.6457016  0.66109747] or [-2.31388     0.0555022   0.00590985]","[array([ 2.0065963, -0.3613981,  1.0697969], dtype=float32), 55.937965]"done 
 
 
"[ 0.932099  -0.4074999 -2.315899 ] or [ 0.9554986 -2.2074962  1.2055013]","[array([-1.232905 , -0.3020327, -1.6638001], dtype=float32), 57.7194]"done 
 
 
"[2.1309013  0.25780714 0.8426034 ] or [-0.0737955 -0.5934978 -2.1875927]","[array([ 0.99690074,  1.4462904 , -1.5867989 ], dtype=float32), 61.77006]"done 
 
 
"[-2.0352032   0.69290006  0.07200384] or [ 0.6286036 -0.7006017 -2.4384017]","[array([ 2.3380947 , -0.04309788, -0.81950355], dtype=float32), 57.308243]"done 
 
 
"[-1.0977851 -0.6713938  1.725889 ] or [ 0.2955994  -0.39699107 -2.147092  ]","[array([ 0.33889982,  1.5094095 , -1.8258104 ], dtype=float32), 49.547485]"done 
 
 
"[1.1213944  0.06999218 1.3895926 ] or [-1.4725875   0.14399257 -1.4608097 ]","[array([-0.3738866,  1.2220051, -1.7895899], dtype=float32), 43.05824]"done 
 
 
"[ 2.3380947  -0.04309788 -0.81950355] or [-0.17510545 -1.6331964   1.6978006 ]","[array([-2.0352032 ,  0.69290006,  0.07200384], dtype=float32), 97.38324]"done 
 
 
"[-0.7292829  -0.27018324  1.8473043 ] or [ 0.9987907  1.0029123 -1.5732892]","[array([-1.9021921 , -0.29260707,  1.19461   ], dtype=float32), 35.999893]"done 
 
 
"[-0.66859996 -1.895381    0.8182998 ] or [-1.3683977   1.6686013   0.39790156]","[array([-0.98248863, -1.8647038 , -0.28119516], dtype=float32), 30.858578]"done 
 
 
"[-0.38350004 -2.1252904  -0.05489776] or [-0.5054971  1.8059127  0.5607034]","[array([0.96930754, 0.53999823, 1.8371882 ], dtype=float32), 68.85636]"done 
 
 
"[-1.5669112   0.75820637 -1.2789943 ] or [ 1.5327113  -1.2374     -0.36008966]","[array([ 1.0136087 , -1.6904044 ,  0.16660228], dtype=float32), 25.157856]"done 
 
 
"[ 1.6291895   0.24720675 -1.3961874 ] or [-2.2122078   0.44228175 -0.34468237]","[array([-1.4262693 , -0.45802653,  1.3527138 ], dtype=float32), 57.33147]"done 
 
 
"[-1.232905  -0.3020327 -1.6638001] or [ 0.0899694 -1.1468141  1.6862018]","[array([ 0.932099 , -0.4074999, -2.315899 ], dtype=float32), 57.7194]"done 
 
 
"[-1.178793   1.1176032 -1.0672083] or [ 2.205611   -0.7640052  -0.42320406]","[array([-2.2161961e+00,  1.9840896e-04, -5.6759638e-01], dtype=float32), 43.628937]"done 
 
 
"[ 0.38689888 -1.655234   -1.617725  ] or [-1.8973169  1.5474105 -0.6721306]","[array([-1.8551044 , -0.10848212,  1.2647891 ], dtype=float32), 64.000885]"done 
 
 
"[-1.2466828  -1.0881809   0.69070584] or [ 1.5370953  0.6988286 -1.1503013]","[array([ 0.11530066,  1.4099762 , -1.5364718 ], dtype=float32), 46.635353]"done 
 
 
"[-1.4591064  -0.56069446  1.1089245 ] or [ 1.0942858   1.7676152  -0.41620296]","[array([-2.4112265 ,  0.47520176,  0.23420173], dtype=float32), 42.083534]"done 
 
 
"[-0.6218982  2.0832107 -0.5032007] or [-0.45869884 -1.653601    0.6695977 ]","[array([-2.222394  ,  0.5011941 , -0.87759435], dtype=float32), 58.238083]"done 
 
 
"[ 0.11580372 -1.9272088   1.1392033 ] or [ 1.7198089  1.0651929 -0.5163917]","[array([ 2.4628007 , -0.4651955 , -0.11639234], dtype=float32), 43.495686]"done 
 
 
"[-0.7090114   2.0251174   0.31770185] or [-0.6507045 -1.5857918  1.3365135]","[array([0.04518604, 1.5358279 , 1.3368027 ], dtype=float32), 37.537464]"done 
 
 
"[2.4029953  0.20140475 0.03900144] or [-1.4607139   0.52989876  1.063506  ]","[array([ 1.167587 , -0.8856001,  1.3076905], dtype=float32), 55.56793]"done 
 
 
"[-1.6567128   0.25370798 -1.485527  ] or [ 1.8982     -0.2271054   0.32137525]","[array([2.0612977 , 0.517293  , 0.76092494], dtype=float32), 22.604408]"done 
 
 
"[ 1.7538042  -0.21079843 -1.0404022 ] or [-0.20499104  0.47739652  2.3562055 ]","[array([ 2.0316894 , -0.59359294,  0.7898058 ], dtype=float32), 51.760963]"done 
 
 
"[-1.275905   1.5027092  0.3438042] or [ 0.2942027 -1.9157085 -0.6060037]","[array([-1.6460096 ,  0.90121603, -1.2142828 ], dtype=float32), 47.23531]"done 
 
 
"[-1.7390972  -1.3668029   0.47939348] or [ 1.9176216  -0.25160137  0.7276075 ]","[array([-1.9119942 ,  0.15200086, -0.04640229], dtype=float32), 44.53768]"done 
 
 
"[-1.009498    1.9819942  -0.49150157] or [ 0.16900617 -0.48002046  2.1570113 ]","[array([ 0.07320006, -0.30280256,  2.4708312 ], dtype=float32), 6.1681533]"done 
 
 
